job_id,company_id,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,talent_care_index,enterprise_tier,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label
1275,427,高级,后端开发,杭州,15,21,1,43,3,1,金融,3000,上市公司,2,1,0,0.436,92,0.211,0.634,T2,4.85,4.13,3.7,0.806,4.55,0.215,805,761,228,56,356.12
1276,427,中级,前端开发,新加坡,16,23,0,9,1,0,金融,3000,上市公司,2,1,0,0.436,92,0.211,0.634,T2,4.85,4.13,3.7,0.806,4.55,0.215,759,713,217,49,353.05
1277,428,高级,运营,杭州,18,24,1,54,2,0,零售,200,A轮,3,3,0,0.309,251,0.294,0.598,T2,3.43,3.65,4.15,0.81,1.37,0.443,815,761,216,70,348.82
1278,428,高级,算法工程师,上海,20,30,0,43,2,1,零售,200,A轮,3,3,0,0.309,251,0.294,0.598,T2,3.43,3.65,4.15,0.81,1.37,0.443,797,769,241,78,355.98
1279,428,初级,算法工程师,广州,12,19,0,57,1,1,零售,200,A轮,3,3,0,0.309,251,0.294,0.598,T2,3.43,3.65,4.15,0.81,1.37,0.443,780,742,201,56,344.12
1280,428,中级,前端开发,深圳,34,39,1,40,1,0,零售,200,A轮,3,3,0,0.309,251,0.294,0.598,T2,3.43,3.65,4.15,0.81,1.37,0.443,765,724,229,67,352.64
1281,429,中级,前端开发,杭州,17,24,0,29,2,0,零售,1000,天使轮,5,5,0,0.084,138,0.067,0.572,T1,3.84,4.19,3.05,0.493,1.25,0.591,791,743,195,13,282.76
1282,430,中级,产品经理,北京,38,47,0,18,3,0,制造业,50,B轮,1,1,0,0.222,197,0.189,0.35,T3,3.02,4.05,2.78,0.511,5.99,0.446,772,712,197,36,289.08
1283,431,中级,算法工程师,杭州,8,22,1,34,2,1,教育,100,C轮及以上,3,4,1,0.215,144,0.237,0.655,T2,4.72,3.92,3.99,0.412,1.41,0.542,855,816,209,53,322.97
1284,432,高级,产品经理,新加坡,25,32,0,17,3,0,咨询,500,未融资,3,3,0,0.132,245,0.253,0.565,T2,4.46,2.65,3.71,0.702,3.88,0.574,844,804,225,67,295.91
1285,433,中级,产品经理,深圳,11,22,1,12,2,0,互联网,50,C轮及以上,4,4,1,0.246,221,0.153,0.561,T1,4.89,4.08,2.57,0.451,0.74,0.343,805,771,219,26,351.56
1286,433,高级,算法工程师,上海,20,28,0,41,3,1,互联网,50,C轮及以上,4,4,1,0.246,221,0.153,0.561,T1,4.89,4.08,2.57,0.451,0.74,0.343,778,742,246,33,359.54
1287,434,高级,数据分析,新加坡,28,37,1,41,1,1,咨询,50,天使轮,2,1,1,0.199,200,0.101,0.618,T2,4.56,4.42,3.45,0.387,1.02,0.451,821,776,211,16,302.61
1288,434,初级,前端开发,北京,23,35,0,54,3,0,咨询,50,天使轮,2,1,1,0.199,200,0.101,0.618,T2,4.56,4.42,3.45,0.387,1.02,0.451,704,635,170,16,289.2
1289,434,中级,运营,上海,30,42,1,58,1,0,咨询,50,天使轮,2,1,1,0.199,200,0.101,0.618,T2,4.56,4.42,3.45,0.387,1.02,0.451,738,700,212,14,302.9
1290,434,中级,后端开发,广州,19,33,1,35,3,1,咨询,50,天使轮,2,1,1,0.199,200,0.101,0.618,T2,4.56,4.42,3.45,0.387,1.02,0.451,835,801,238,21,310.08
1291,435,高级,前端开发,北京,36,45,0,46,1,0,教育,200,C轮及以上,3,4,1,0.204,51,0.061,0.526,T2,3.63,4.99,2.77,0.503,4.87,0.526,815,778,231,11,326.07
1292,435,初级,算法工程师,杭州,39,47,0,27,2,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,0.526,T2,3.63,4.99,2.77,0.503,4.87,0.526,794,759,222,13,323.48
1293,435,初级,前端开发,上海,14,26,0,23,1,0,教育,200,C轮及以上,3,4,1,0.204,51,0.061,0.526,T2,3.63,4.99,2.77,0.503,4.87,0.526,821,774,240,7,328.57
1294,435,高级,数据分析,广州,9,20,1,27,1,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,0.526,T2,3.63,4.99,2.77,0.503,4.87,0.526,779,729,236,16,327.47
1295,435,初级,数据分析,北京,23,30,0,50,1,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,0.526,T2,3.63,4.99,2.77,0.503,4.87,0.526,801,759,233,18,326.64
1296,436,高级,运营,杭州,27,38,0,41,1,0,教育,1000,未融资,3,4,0,0.383,169,0.195,0.234,T2,3.5,2.53,3.83,0.264,4.98,0.278,826,783,227,46,366.1
1297,436,中级,运营,北京,17,22,1,37,2,0,教育,1000,未融资,3,4,0,0.383,169,0.195,0.234,T2,3.5,2.53,3.83,0.264,4.98,0.278,835,794,234,52,368.09
1298,436,中级,数据分析,杭州,35,49,1,48,2,1,教育,1000,未融资,3,4,0,0.383,169,0.195,0.234,T2,3.5,2.53,3.83,0.264,4.98,0.278,791,752,214,51,362.25
1299,436,中级,产品经理,杭州,22,27,0,29,2,0,教育,1000,未融资,3,4,0,0.383,169,0.195,0.234,T2,3.5,2.53,3.83,0.264,4.98,0.278,735,698,199,37,357.5
1300,436,中级,后端开发,深圳,17,26,0,20,3,1,教育,1000,未融资,3,4,0,0.383,169,0.195,0.234,T2,3.5,2.53,3.83,0.264,4.98,0.278,785,750,204,48,359.12
1301,437,高级,运营,深圳,31,35,0,18,3,0,教育,500,天使轮,5,1,1,0.15,71,0.163,0.601,T1,4.4,4.33,3.49,0.723,2.72,0.231,799,747,229,36,335.96
1302,437,中级,产品经理,上海,36,45,1,16,3,0,教育,500,天使轮,5,1,1,0.15,71,0.163,0.601,T1,4.4,4.33,3.49,0.723,2.72,0.231,828,794,244,38,340.52
1303,437,初级,运营,北京,13,15,0,26,1,0,教育,500,天使轮,5,1,1,0.15,71,0.163,0.601,T1,4.4,4.33,3.49,0.723,2.72,0.231,821,771,240,40,339.33
1304,438,高级,数据分析,新加坡,13,27,0,35,2,1,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,0.502,T1,3.73,3.93,4.03,0.209,1.9,0.573,821,776,244,69,399.13
1305,438,中级,数据分析,深圳,36,39,1,11,3,1,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,0.502,T1,3.73,3.93,4.03,0.209,1.9,0.573,762,726,222,64,392.34
1306,438,中级,产品经理,新加坡,9,18,1,52,1,0,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,0.502,T1,3.73,3.93,4.03,0.209,1.9,0.573,771,734,246,77,399.72
1307,439,高级,数据分析,新加坡,37,40,0,35,1,1,教育,3000,B轮,1,4,0,0.307,106,0.065,0.578,T3,4.13,3.59,4.51,0.651,5.79,0.463,780,743,232,18,317.76
1308,439,初级,数据分析,广州,14,20,0,24,2,1,教育,3000,B轮,1,4,0,0.307,106,0.065,0.578,T3,4.13,3.59,4.51,0.651,5.79,0.463,736,698,204,11,310.2
1309,440,初级,算法工程师,上海,20,31,0,14,3,1,零售,100,上市公司,4,4,0,0.306,278,0.221,0.218,T2,3.01,2.82,3.25,0.328,1.91,0.21,811,767,221,49,367.16
1310,440,中级,产品经理,深圳,30,40,0,23,3,0,零售,100,上市公司,4,4,0,0.306,278,0.221,0.218,T2,3.01,2.82,3.25,0.328,1.91,0.21,810,778,224,44,368.09
1311,441,中级,运营,北京,36,42,0,53,1,0,咨询,500,天使轮,1,5,0,0.348,121,0.056,0.398,T3,3.12,3.52,4.91,0.363,4.02,0.325,737,712,208,17,318.71
1312,441,中级,算法工程师,杭州,29,36,1,45,3,1,咨询,500,天使轮,1,5,0,0.348,121,0.056,0.398,T3,3.12,3.52,4.91,0.363,4.02,0.325,791,757,245,8,328.34
1313,441,中级,产品经理,上海,23,28,1,20,1,0,咨询,500,天使轮,1,5,0,0.348,121,0.056,0.398,T3,3.12,3.52,4.91,0.363,4.02,0.325,774,740,251,15,329.77
1314,441,高级,数据分析,广州,14,24,1,34,2,1,咨询,500,天使轮,1,5,0,0.348,121,0.056,0.398,T3,3.12,3.52,4.91,0.363,4.02,0.325,795,755,231,12,324.88
1315,442,初级,后端开发,深圳,25,31,1,30,3,1,教育,3000,上市公司,5,4,0,0.297,56,0.093,0.509,T1,4.07,3.39,3.84,0.645,6.79,0.498,806,757,216,20,380.86
1316,443,中级,算法工程师,北京,20,32,1,15,1,1,零售,100,天使轮,2,4,0,0.446,255,0.163,0.633,T2,4.13,3.26,4.05,0.895,1.46,0.374,809,766,233,44,358.87
1317,443,高级,前端开发,广州,27,39,0,27,3,0,零售,100,天使轮,2,4,0,0.446,255,0.163,0.633,T2,4.13,3.26,4.05,0.895,1.46,0.374,777,748,200,36,349.39
1318,444,高级,数据分析,新加坡,38,45,1,54,2,1,制造业,1000,B轮,5,4,0,0.354,233,0.164,0.658,T1,4.5,4.33,4.2,0.744,6.62,0.425,810,776,237,44,400.15
1319,445,中级,算法工程师,新加坡,14,21,1,58,2,1,教育,100,上市公司,4,2,0,0.296,168,0.221,0.506,T1,3.26,4.25,4.17,0.358,1.69,0.477,738,700,225,55,366.12
1320,445,高级,运营,上海,26,39,0,45,2,0,教育,100,上市公司,4,2,0,0.296,168,0.221,0.506,T1,3.26,4.25,4.17,0.358,1.69,0.477,847,801,263,60,376.82
1321,445,初级,后端开发,新加坡,35,42,1,26,2,1,教育,100,上市公司,4,2,0,0.296,168,0.221,0.506,T1,3.26,4.25,4.17,0.358,1.69,0.477,764,721,223,47,365.5
1322,445,中级,数据分析,新加坡,31,33,0,8,1,1,教育,100,上市公司,4,2,0,0.296,168,0.221,0.506,T1,3.26,4.25,4.17,0.358,1.69,0.477,821,787,248,58,372.79
1323,445,初级,前端开发,上海,27,31,0,54,3,0,教育,100,上市公司,4,2,0,0.296,168,0.221,0.506,T1,3.26,4.25,4.17,0.358,1.69,0.477,785,748,208,51,360.72
1324,446,高级,前端开发,上海,23,25,1,51,1,0,咨询,3000,A轮,5,5,0,0.423,244,0.278,0.469,T1,4.03,3.97,3.78,0.323,4.19,0.411,795,762,205,67,402.52
1325,447,高级,后端开发,北京,22,26,1,27,1,1,金融,200,未融资,4,4,0,0.323,163,0.21,0.608,T1,3.39,4.85,3.57,0.806,2.95,0.37,772,729,206,34,366.05
1326,447,高级,运营,北京,29,35,1,47,3,0,金融,200,未融资,4,4,0,0.323,163,0.21,0.608,T1,3.39,4.85,3.57,0.806,2.95,0.37,791,743,251,44,379.61
1327,447,高级,算法工程师,新加坡,15,21,1,24,3,1,金融,200,未融资,4,4,0,0.323,163,0.21,0.608,T1,3.39,4.85,3.57,0.806,2.95,0.37,782,745,234,47,374.8
1328,448,初级,数据分析,杭州,14,22,0,27,2,1,教育,200,A轮,4,5,0,0.181,65,0.288,0.301,T2,3.19,3.37,2.63,0.511,6.77,0.475,864,815,247,74,338.77
1329,448,高级,算法工程师,深圳,14,28,0,16,2,1,教育,200,A轮,4,5,0,0.181,65,0.288,0.301,T2,3.19,3.37,2.63,0.511,6.77,0.475,784,746,221,65,331.13
1330,448,初级,前端开发,北京,31,37,0,15,3,0,教育,200,A轮,4,5,0,0.181,65,0.288,0.301,T2,3.19,3.37,2.63,0.511,6.77,0.475,799,756,232,55,334.47
1331,448,高级,数据分析,杭州,33,37,0,38,1,1,教育,200,A轮,4,5,0,0.181,65,0.288,0.301,T2,3.19,3.37,2.63,0.511,6.77,0.475,782,738,212,66,328.28
1332,449,初级,前端开发,广州,39,52,0,24,1,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,0.343,T2,3.82,3.11,2.56,0.296,2.28,0.464,790,752,226,52,316.5
1333,449,中级,产品经理,杭州,19,33,0,7,3,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,0.343,T2,3.82,3.11,2.56,0.296,2.28,0.464,802,761,224,59,315.89
1334,449,中级,数据分析,杭州,23,30,0,58,2,1,金融,200,C轮及以上,4,3,0,0.143,296,0.27,0.343,T2,3.82,3.11,2.56,0.296,2.28,0.464,822,784,231,60,318
1335,449,中级,前端开发,上海,22,36,0,26,3,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,0.343,T2,3.82,3.11,2.56,0.296,2.28,0.464,778,729,208,62,310.81
1336,449,初级,算法工程师,新加坡,24,34,0,30,2,1,金融,200,C轮及以上,4,3,0,0.143,296,0.27,0.343,T2,3.82,3.11,2.56,0.296,2.28,0.464,786,752,222,54,315.28
1337,450,初级,运营,广州,36,49,0,28,1,0,零售,3000,B轮,4,3,0,0.119,132,0.196,0.545,T1,3.33,4.14,3.39,0.804,3.1,0.415,780,739,216,45,300.8
1338,450,中级,算法工程师,广州,21,35,1,24,2,1,零售,3000,B轮,4,3,0,0.119,132,0.196,0.545,T1,3.33,4.14,3.39,0.804,3.1,0.415,817,764,261,51,313.78
1339,450,初级,前端开发,杭州,28,33,0,21,1,0,零售,3000,B轮,4,3,0,0.119,132,0.196,0.545,T1,3.33,4.14,3.39,0.804,3.1,0.415,836,795,252,54,311.37
1340,450,初级,运营,广州,24,30,0,19,2,0,零售,3000,B轮,4,3,0,0.119,132,0.196,0.545,T1,3.33,4.14,3.39,0.804,3.1,0.415,793,754,204,45,296.88
1341,450,高级,算法工程师,广州,28,37,0,37,3,1,零售,3000,B轮,4,3,0,0.119,132,0.196,0.545,T1,3.33,4.14,3.39,0.804,3.1,0.415,823,779,236,42,306.87
1342,451,中级,运营,深圳,35,48,1,11,1,0,制造业,200,A轮,4,4,0,0.455,228,0.258,0.352,T2,3.44,3,3.33,0.771,6.89,0.28,803,755,209,44,390.56
1343,451,高级,运营,北京,10,22,1,26,1,0,制造业,200,A轮,4,4,0,0.455,228,0.258,0.352,T2,3.44,3,3.33,0.771,6.89,0.28,771,733,231,67,397.43
1344,451,初级,算法工程师,杭州,15,18,1,50,1,1,制造业,200,A轮,4,4,0,0.455,228,0.258,0.352,T2,3.44,3,3.33,0.771,6.89,0.28,785,733,220,59,394.08
1345,451,中级,产品经理,广州,32,38,0,36,3,0,制造业,200,A轮,4,4,0,0.455,228,0.258,0.352,T2,3.44,3,3.33,0.771,6.89,0.28,727,690,191,56,384.38
1346,452,高级,算法工程师,深圳,19,25,1,14,1,1,互联网,500,天使轮,2,5,1,0.37,259,0.211,0.49,T3,3.64,3.29,3.47,0.889,3.99,0.303,782,740,220,51,343.71
1347,452,初级,算法工程师,杭州,10,22,0,7,2,1,互联网,500,天使轮,2,5,1,0.37,259,0.211,0.49,T3,3.64,3.29,3.47,0.889,3.99,0.303,787,743,243,57,349.88
1348,452,高级,产品经理,上海,13,26,1,40,3,0,互联网,500,天使轮,2,5,1,0.37,259,0.211,0.49,T3,3.64,3.29,3.47,0.889,3.99,0.303,786,750,218,46,343.14
1349,452,中级,前端开发,杭州,20,25,0,29,2,0,互联网,500,天使轮,2,5,1,0.37,259,0.211,0.49,T3,3.64,3.29,3.47,0.889,3.99,0.303,801,766,224,43,344.83
1350,453,高级,后端开发,北京,29,35,1,57,3,1,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,0.495,T3,3.52,3.06,2.85,0.837,3.77,0.585,807,774,212,9,337.76
1351,453,高级,前端开发,杭州,13,22,1,33,1,0,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,0.495,T3,3.52,3.06,2.85,0.837,3.77,0.585,732,697,224,16,341
1352,453,初级,后端开发,北京,30,39,1,7,2,1,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,0.495,T3,3.52,3.06,2.85,0.837,3.77,0.585,797,766,253,25,342
1353,454,中级,数据分析,北京,27,38,1,38,2,1,教育,100,C轮及以上,3,5,0,0.321,257,0.235,0.404,T2,3.18,2.67,4.35,0.796,2.18,0.156,761,727,216,50,351.31
1354,454,初级,后端开发,新加坡,16,28,0,10,2,1,教育,100,C轮及以上,3,5,0,0.321,257,0.235,0.404,T2,3.18,2.67,4.35,0.796,2.18,0.156,782,744,226,58,354.27
1355,455,中级,后端开发,北京,15,25,0,8,3,1,金融,100,A轮,1,2,1,0.263,121,0.074,0.392,T3,3.18,4.57,4.64,0.237,5.06,0.234,747,707,212,16,303.36
1356,456,初级,后端开发,深圳,17,24,1,31,3,1,金融,3000,A轮,4,3,0,0.077,173,0.199,0.424,T1,3.39,3.14,4.85,0.273,0.59,0.346,801,770,240,40,278.18
1357,456,初级,数据分析,深圳,14,22,0,42,3,1,金融,3000,A轮,4,3,0,0.077,173,0.199,0.424,T1,3.39,3.14,4.85,0.273,0.59,0.346,823,779,248,51,280.42
1358,456,初级,前端开发,杭州,26,35,1,49,3,0,金融,3000,A轮,4,3,0,0.077,173,0.199,0.424,T1,3.39,3.14,4.85,0.273,0.59,0.346,840,808,269,42,286
1359,457,中级,算法工程师,深圳,8,16,0,27,2,1,咨询,200,B轮,2,5,0,0.352,274,0.226,0.512,T3,3.1,3.68,3.73,0.598,0.82,0.518,753,720,200,46,334.69
1360,457,初级,数据分析,北京,8,10,0,13,3,1,咨询,200,B轮,2,5,0,0.352,274,0.226,0.512,T3,3.1,3.68,3.73,0.598,0.82,0.518,768,728,206,54,336.53
1361,458,中级,前端开发,广州,30,38,0,30,2,0,金融,200,未融资,5,5,1,0.312,162,0.067,0.41,T1,4.25,2.61,4.25,0.572,4.4,0.182,799,766,228,16,388.29
1362,458,初级,算法工程师,广州,16,25,0,54,2,1,金融,200,未融资,5,5,1,0.312,162,0.067,0.41,T1,4.25,2.61,4.25,0.572,4.4,0.182,846,798,254,13,396.05
1363,458,中级,前端开发,杭州,25,32,0,53,2,0,金融,200,未融资,5,5,1,0.312,162,0.067,0.41,T1,4.25,2.61,4.25,0.572,4.4,0.182,803,764,225,17,387.33
1364,458,中级,后端开发,广州,29,35,0,21,3,1,金融,200,未融资,5,5,1,0.312,162,0.067,0.41,T1,4.25,2.61,4.25,0.572,4.4,0.182,764,732,248,24,394.33
1365,458,初级,前端开发,广州,39,51,1,51,1,0,金融,200,未融资,5,5,1,0.312,162,0.067,0.41,T1,4.25,2.61,4.25,0.572,4.4,0.182,829,791,230,13,388.91
1366,459,高级,数据分析,深圳,20,34,0,34,3,1,咨询,50,A轮,2,2,1,0.496,61,0.108,0.525,T3,3.57,4.25,4.64,0.521,2.72,0.238,789,739,219,19,361
1367,459,初级,前端开发,广州,13,20,1,9,2,0,咨询,50,A轮,2,2,1,0.496,61,0.108,0.525,T3,3.57,4.25,4.64,0.521,2.72,0.238,763,725,206,14,357.82
1368,459,中级,数据分析,广州,36,50,1,16,1,1,咨询,50,A轮,2,2,1,0.496,61,0.108,0.525,T3,3.57,4.25,4.64,0.521,2.72,0.238,752,720,216,22,360.77
1369,460,初级,运营,广州,20,32,0,52,2,0,零售,1000,A轮,4,2,0,0.158,175,0.279,0.279,T2,3.56,3.33,3.55,0.478,6.7,0.133,777,748,233,64,325.44
1370,461,中级,前端开发,北京,17,26,1,39,2,0,互联网,500,上市公司,2,5,0,0.289,102,0.204,0.463,T3,3.66,4.36,3.27,0.502,6.37,0.453,820,785,244,43,334.79
1371,462,中级,后端开发,广州,14,20,0,17,2,1,教育,100,天使轮,2,1,1,0.343,124,0.112,0.535,T3,4.33,3.53,4.84,0.599,5.14,0.219,797,744,244,31,345.43
1372,462,高级,运营,新加坡,9,22,0,20,1,0,教育,100,天使轮,2,1,1,0.343,124,0.112,0.535,T3,4.33,3.53,4.84,0.599,5.14,0.219,713,651,174,25,324.44
1373,463,初级,算法工程师,上海,19,30,0,12,1,1,咨询,50,上市公司,4,5,0,0.34,182,0.223,0.367,T2,4.74,2.99,3.79,0.201,5.82,0.294,759,720,235,48,378.61
1374,463,初级,数据分析,深圳,36,49,0,20,1,1,咨询,50,上市公司,4,5,0,0.34,182,0.223,0.367,T2,4.74,2.99,3.79,0.201,5.82,0.294,828,789,252,57,383.4
1375,463,初级,算法工程师,新加坡,30,37,1,14,2,1,咨询,50,上市公司,4,5,0,0.34,182,0.223,0.367,T2,4.74,2.99,3.79,0.201,5.82,0.294,847,798,257,51,384.75
1376,464,初级,数据分析,新加坡,25,29,0,10,3,1,互联网,50,上市公司,2,5,0,0.303,76,0.199,0.481,T3,4.52,3.78,3.74,0.382,4.84,0.322,780,738,236,45,335.66
1377,464,初级,数据分析,北京,13,18,0,45,3,1,互联网,50,上市公司,2,5,0,0.303,76,0.199,0.481,T3,4.52,3.78,3.74,0.382,4.84,0.322,758,717,216,42,330.16
1378,464,高级,数据分析,新加坡,33,41,0,30,1,1,互联网,50,上市公司,2,5,0,0.303,76,0.199,0.481,T3,4.52,3.78,3.74,0.382,4.84,0.322,806,769,235,50,335.4
1379,464,高级,产品经理,上海,14,24,0,22,3,0,互联网,50,上市公司,2,5,0,0.303,76,0.199,0.481,T3,4.52,3.78,3.74,0.382,4.84,0.322,783,751,224,46,332.42
1380,464,中级,产品经理,深圳,14,20,0,36,3,0,互联网,50,上市公司,2,5,0,0.303,76,0.199,0.481,T3,4.52,3.78,3.74,0.382,4.84,0.322,832,789,227,48,333.25
1381,465,初级,算法工程师,新加坡,10,15,1,14,2,1,金融,3000,C轮及以上,3,2,1,0.4,189,0.175,0.524,T2,4.46,2.83,2.95,0.563,1.32,0.546,783,742,232,37,370.36
1382,465,中级,前端开发,新加坡,14,26,0,47,1,0,金融,3000,C轮及以上,3,2,1,0.4,189,0.175,0.524,T2,4.46,2.83,2.95,0.563,1.32,0.546,802,760,239,58,372.31
1383,465,高级,产品经理,北京,10,23,1,58,3,0,金融,3000,C轮及以上,3,2,1,0.4,189,0.175,0.524,T2,4.46,2.83,2.95,0.563,1.32,0.546,840,808,232,37,370.36
1384,465,初级,算法工程师,广州,33,42,0,37,2,1,金融,3000,C轮及以上,3,2,1,0.4,189,0.175,0.524,T2,4.46,2.83,2.95,0.563,1.32,0.546,806,769,221,40,367.19
1385,465,初级,数据分析,北京,19,27,0,18,2,1,金融,3000,C轮及以上,3,2,1,0.4,189,0.175,0.524,T2,4.46,2.83,2.95,0.563,1.32,0.546,839,805,249,43,374.99
1386,466,高级,后端开发,新加坡,10,15,0,26,2,1,金融,100,未融资,3,2,0,0.142,194,0.294,0.431,T2,3.97,3.6,2.77,0.706,5.48,0.306,762,725,208,61,295.55
1387,466,中级,后端开发,广州,20,26,1,57,2,1,金融,100,未融资,3,2,0,0.142,194,0.294,0.431,T2,3.97,3.6,2.77,0.706,5.48,0.306,791,754,228,52,301.55
1388,466,高级,运营,新加坡,8,13,1,54,1,0,金融,100,未融资,3,2,0,0.142,194,0.294,0.431,T2,3.97,3.6,2.77,0.706,5.48,0.306,789,747,218,51,298.62
1389,466,高级,后端开发,广州,27,33,0,39,1,1,金融,100,未融资,3,2,0,0.142,194,0.294,0.431,T2,3.97,3.6,2.77,0.706,5.48,0.306,784,752,222,71,299.81
1390,466,中级,产品经理,深圳,9,21,1,32,3,0,金融,100,未融资,3,2,0,0.142,194,0.294,0.431,T2,3.97,3.6,2.77,0.706,5.48,0.306,777,730,216,67,298.02
1391,467,中级,产品经理,新加坡,27,38,1,31,1,0,互联网,3000,天使轮,2,5,0,0.377,183,0.221,0.465,T3,4.39,3.29,4.61,0.322,1.87,0.173,863,817,261,68,355.48
1392,467,中级,运营,杭州,29,33,0,26,3,0,互联网,3000,天使轮,2,5,0,0.377,183,0.221,0.465,T3,4.39,3.29,4.61,0.322,1.87,0.173,811,773,233,48,348.44
1393,467,高级,运营,上海,18,28,1,23,2,0,互联网,3000,天使轮,2,5,0,0.377,183,0.221,0.465,T3,4.39,3.29,4.61,0.322,1.87,0.173,795,753,266,57,356.66
1394,467,高级,前端开发,新加坡,16,27,1,35,3,0,互联网,3000,天使轮,2,5,0,0.377,183,0.221,0.465,T3,4.39,3.29,4.61,0.322,1.87,0.173,776,734,228,54,347.09
1395,468,初级,后端开发,广州,33,35,0,29,1,1,金融,500,B轮,5,5,0,0.329,146,0.144,0.642,T1,4.11,4.78,4.04,0.583,2.6,0.362,814,766,250,46,398.72
1396,468,初级,算法工程师,广州,28,33,1,16,3,1,金融,500,B轮,5,5,0,0.329,146,0.144,0.642,T1,4.11,4.78,4.04,0.583,2.6,0.362,781,736,222,31,390.18
1397,468,初级,前端开发,新加坡,27,39,1,22,1,0,金融,500,B轮,5,5,0,0.329,146,0.144,0.642,T1,4.11,4.78,4.04,0.583,2.6,0.362,762,726,214,35,387.54
1398,469,初级,算法工程师,新加坡,16,21,1,40,2,1,零售,50,B轮,4,5,1,0.453,54,0.25,0.408,T1,3.43,2.65,3.31,0.7,5.83,0.581,820,781,226,48,395.62
1399,470,初级,数据分析,广州,8,20,0,10,1,1,零售,50,A轮,3,2,0,0.431,106,0.271,0.436,T2,3.42,4.24,2.98,0.511,3.99,0.404,771,731,184,54,360.09
1400,470,高级,前端开发,广州,32,41,0,34,3,0,零售,50,A轮,3,2,0,0.431,106,0.271,0.436,T2,3.42,4.24,2.98,0.511,3.99,0.404,789,750,204,57,366.84
1401,471,中级,前端开发,深圳,24,27,1,34,3,0,互联网,1000,A轮,5,5,0,0.192,205,0.081,0.346,T1,3.59,2.96,3.89,0.219,6.09,0.592,794,766,232,24,354.63
1402,472,初级,前端开发,北京,25,27,0,29,1,0,咨询,500,B轮,2,5,0,0.174,127,0.1,0.629,T2,4.82,3.3,3.96,0.514,1.88,0.521,743,701,209,21,293.68
1403,473,初级,运营,新加坡,10,23,0,32,2,0,咨询,50,A轮,5,4,0,0.492,118,0.104,0.327,T1,4.09,3.54,3.02,0.408,4.45,0.118,873,831,251,35,418
1404,473,高级,后端开发,上海,11,17,1,45,3,1,咨询,50,A轮,5,4,0,0.492,118,0.104,0.327,T1,4.09,3.54,3.02,0.408,4.45,0.118,841,800,223,17,418
1405,474,高级,后端开发,上海,9,16,1,48,2,1,互联网,500,未融资,1,1,0,0.287,167,0.223,0.834,T3,4.47,4.77,4.63,0.851,1.04,0.429,733,681,209,50,307.66
1406,474,中级,运营,上海,8,18,0,29,1,0,互联网,500,未融资,1,1,0,0.287,167,0.223,0.834,T3,4.47,4.77,4.63,0.851,1.04,0.429,707,665,185,46,300.48
1407,475,中级,后端开发,广州,24,30,0,47,1,1,咨询,100,上市公司,3,3,1,0.458,169,0.201,0.233,T2,3.69,3.11,2.71,0.287,4.68,0.243,826,787,220,44,375.74
1408,476,中级,数据分析,北京,22,24,1,43,2,1,咨询,200,A轮,2,1,0,0.124,108,0.205,0.392,T3,3.82,2.73,3.39,0.657,5.46,0.38,783,746,206,37,271.76
1409,476,高级,后端开发,杭州,16,26,1,15,3,1,咨询,200,A轮,2,1,0,0.124,108,0.205,0.392,T3,3.82,2.73,3.39,0.657,5.46,0.38,757,726,225,49,277.24
1410,476,高级,运营,新加坡,24,37,0,54,1,0,咨询,200,A轮,2,1,0,0.124,108,0.205,0.392,T3,3.82,2.73,3.39,0.657,5.46,0.38,793,749,193,42,267.72
1411,477,初级,算法工程师,新加坡,31,40,1,53,1,1,零售,50,C轮及以上,4,4,0,0.339,82,0.285,0.284,T2,3.25,3.3,4.2,0.237,4.3,0.24,790,747,230,75,376.93
1412,477,中级,后端开发,新加坡,17,21,1,9,1,1,零售,50,C轮及以上,4,4,0,0.339,82,0.285,0.284,T2,3.25,3.3,4.2,0.237,4.3,0.24,769,739,223,55,374.81
1413,477,高级,数据分析,杭州,21,23,0,21,2,1,零售,50,C轮及以上,4,4,0,0.339,82,0.285,0.284,T2,3.25,3.3,4.2,0.237,4.3,0.24,799,756,206,61,369.37
1414,477,中级,后端开发,北京,34,45,1,36,2,1,零售,50,C轮及以上,4,4,0,0.339,82,0.285,0.284,T2,3.25,3.3,4.2,0.237,4.3,0.24,802,757,234,68,378.12
